,day,time,Apartment,max_request,total_DR,requests,response,count,cons,req_index,res_index,rel_index,contri_index,inconv,req_p,res_p,rel_p,contri_p,score
198,10,17:30:00,5,5,90,56,9,0,62,62,16,39,0,0,63.265306122448976,16.3265306122449,41.935483870967744,0.0,30.381830151415404
199,10,18:30:00,5,5,90,66,59,0,48,73,89,68,0,0,74.48979591836735,90.81632653061224,73.11827956989248,0.0,59.606100504718015
200,10,19:30:00,5,5,90,83,38,0,52,92,45,48,0,0,93.87755102040816,45.91836734693877,51.61290322580645,0.0,47.85220539828835
201,10,20:30:00,5,5,90,42,1,0,77,46,2,39,0,0,46.93877551020408,2.0408163265306123,41.935483870967744,0.0,22.72876892692561
202,10,21:30:00,5,5,90,80,41,0,83,88,51,67,0,0,89.79591836734694,52.04081632653061,72.04301075268818,0.0,53.46993636164143
203,10,22:30:00,5,5,90,40,22,0,68,44,55,61,0,0,44.89795918367347,56.12244897959184,65.59139784946237,0.0,41.65295150318192
204,10,23:30:00,5,5,90,56,3,0,81,62,5,43,0,0,63.265306122448976,5.1020408163265305,46.236559139784944,0.0,28.65097651964011
205,day,time,Virtual_Apartment,5,90,49,33,0,83,54,67,75,0,0,55.10204081632653,68.36734693877551,80.64516129032258,0.0,51.02863726135616
206,1,15:30:00,6,5,90,87,69,0,57,96,79,68,0,0,97.95918367346938,80.61224489795919,73.11827956989248,0.0,62.92242703533026
207,1,16:30:00,6,5,90,82,56,0,60,91,68,64,0,0,92.85714285714286,69.38775510204081,68.81720430107526,0.0,57.765525565064735
208,1,17:30:00,6,5,90,49,30,0,81,54,61,71,0,0,55.10204081632653,62.244897959183675,76.34408602150538,0.0,48.4227561992539
209,1,18:30:00,6,5,90,52,16,0,75,57,30,52,0,0,58.16326530612245,30.612244897959183,55.913978494623656,0.0,36.17237217467632
210,1,19:30:00,6,5,90,50,47,0,64,55,94,79,0,0,56.12244897959184,95.91836734693878,84.94623655913979,0.0,59.2467632214176
211,1,20:30:00,6,5,90,62,31,0,54,68,50,52,0,0,69.38775510204081,51.02040816326531,55.913978494623656,0.0,44.08053543998244
212,1,21:30:00,6,5,90,86,51,0,85,95,59,72,0,0,96.93877551020408,60.204081632653065,77.41935483870968,0.0,58.6405529953917
213,1,22:30:00,6,5,90,43,42,0,74,47,97,85,0,0,47.95918367346939,98.9795918367347,91.39784946236558,0.0,59.58415624314242
214,1,23:30:00,6,5,90,89,5,0,66,98,5,35,0,0,100.0,5.1020408163265305,37.634408602150536,0.0,35.684112354619266
215,2,00:30:00,6,5,90,83,12,0,79,92,14,46,0,0,93.87755102040816,14.285714285714286,49.46236559139785,0.0,39.406407724380074
216,2,01:30:00,6,5,90,74,65,0,65,82,87,76,0,0,83.6734693877551,88.77551020408163,81.72043010752688,0.0,63.5423524248409
217,2,02:30:00,6,5,90,64,44,0,52,71,68,60,0,0,72.44897959183673,69.38775510204081,64.51612903225806,0.0,51.58821593153391
218,2,03:30:00,6,5,90,61,28,0,53,67,45,49,0,0,68.36734693877551,45.91836734693877,52.68817204301075,0.0,41.74347158218126
219,2,04:30:00,6,5,90,62,7,0,85,68,11,48,0,0,69.38775510204081,11.224489795918368,51.61290322580645,0.0,33.056287030941405
220,2,05:30:00,6,5,90,65,55,0,78,72,84,81,0,0,73.46938775510205,85.71428571428571,87.09677419354838,0.0,61.57011191573403
221,2,06:30:00,6,5,90,84,80,0,87,93,95,91,0,0,94.89795918367346,96.93877551020408,97.84946236559139,0.0,72.42154926486722
222,2,07:30:00,6,5,90,51,41,0,52,56,80,66,0,0,57.142857142857146,81.63265306122449,70.96774193548387,0.0,52.435813034891375
223,2,08:30:00,6,5,90,65,24,0,74,72,36,55,0,0,73.46938775510205,36.734693877551024,59.13978494623656,0.0,42.335966644722404
224,2,09:30:00,6,5,90,58,48,0,52,64,82,67,0,0,65.3061224489796,83.6734693877551,72.04301075268818,0.0,55.25565064735572
225,2,10:30:00,6,5,90,46,40,0,78,51,86,82,0,0,52.04081632653061,87.75510204081633,88.17204301075269,0.0,56.99199034452491
226,2,11:30:00,6,5,90,87,27,0,48,96,31,39,0,0,97.95918367346938,31.632653061224488,41.935483870967744,0.0,42.8818301514154
227,2,12:30:00,6,5,90,48,45,0,84,53,93,88,0,0,54.08163265306123,94.89795918367346,94.6236559139785,0.0,60.9008119376783
228,2,13:30:00,6,5,90,71,56,0,50,78,78,64,0,0,79.59183673469387,79.59183673469387,68.81720430107526,0.0,57.000219442615744
229,2,14:30:00,6,5,90,78,52,0,63,86,66,64,0,0,87.75510204081633,67.34693877551021,68.81720430107526,0.0,55.97981127935045
230,2,15:30:00,6,5,90,80,74,0,45,88,92,68,0,0,89.79591836734694,93.87755102040816,73.11827956989248,0.0,64.1979372394119
231,2,16:30:00,6,5,90,79,26,0,49,87,32,40,0,0,88.77551020408163,32.6530612244898,43.01075268817204,0.0,41.10983102918587
232,2,17:30:00,6,5,90,84,43,0,56,93,51,53,0,0,94.89795918367346,52.04081632653061,56.98924731182796,0.0,50.98200570550801
233,2,18:30:00,6,5,90,47,0,0,42,52,0,21,0,0,53.06122448979592,0.0,22.580645161290324,0.0,18.91046741277156
234,2,19:30:00,6,5,90,43,27,0,53,47,62,57,0,0,47.95918367346939,63.265306122448976,61.29032258064516,0.0,43.12870309414088
235,2,20:30:00,6,5,90,56,9,0,42,62,16,29,0,0,63.265306122448976,16.3265306122449,31.182795698924732,0.0,27.69365810840465
236,2,21:30:00,6,5,90,81,25,0,48,90,30,39,0,0,91.83673469387755,30.612244897959183,41.935483870967744,0.0,41.09611586570112
237,2,22:30:00,6,5,90,80,50,0,78,88,62,70,0,0,89.79591836734694,63.265306122448976,75.26881720430107,0.0,57.08251042352424
238,2,23:30:00,6,5,90,62,11,0,50,68,17,33,0,0,69.38775510204081,17.346938775510203,35.483870967741936,0.0,30.554641211323236
239,3,00:30:00,6,5,90,51,35,0,69,56,68,68,0,0,57.142857142857146,69.38775510204081,73.11827956989248,0.0,49.91222295369761
240,3,01:30:00,6,5,90,77,61,0,88,85,79,83,0,0,86.73469387755102,80.61224489795919,89.24731182795699,0.0,64.14856265086681
241,3,02:30:00,6,5,90,81,80,0,46,90,98,72,0,0,91.83673469387755,100.0,77.41935483870968,0.0,67.3140223831468
242,3,03:30:00,6,5,90,84,77,0,70,93,91,80,0,0,94.89795918367346,92.85714285714286,86.02150537634408,0.0,68.44415185429011
243,3,04:30:00,6,5,90,77,16,0,59,85,20,39,0,0,86.73469387755102,20.408163265306122,41.935483870967744,0.0,37.26958525345622
244,3,05:30:00,6,5,90,44,2,0,78,48,4,41,0,0,48.97959183673469,4.081632653061225,44.086021505376344,0.0,24.286811498793064
245,3,06:30:00,6,5,90,76,62,0,82,84,81,81,0,0,85.71428571428571,82.65306122448979,87.09677419354838,0.0,63.866030283080974
246,3,07:30:00,6,5,90,87,43,0,70,96,49,59,0,0,97.95918367346938,50.0,63.44086021505376,0.0,52.85001097213079
247,3,08:30:00,6,5,90,55,30,0,89,61,54,71,0,0,62.244897959183675,55.10204081632653,76.34408602150538,0.0,48.4227561992539
248,3,09:30:00,6,5,90,45,14,0,74,50,31,52,0,0,51.02040816326531,31.632653061224488,55.913978494623656,0.0,34.64175992977836
249,3,10:30:00,6,5,90,44,14,0,79,48,31,55,0,0,48.97959183673469,31.632653061224488,59.13978494623656,0.0,34.93800746104893
250,4,11:30:00,6,5,90,63,57,0,40,70,90,65,0,0,71.42857142857143,91.83673469387755,69.89247311827957,0.0,58.28944481018213
251,4,12:30:00,6,5,90,45,23,0,48,50,51,49,0,0,51.02040816326531,52.04081632653061,52.68817204301075,0.0,38.937349133201664
252,4,13:30:00,6,5,90,51,20,0,88,56,39,63,0,0,57.142857142857146,39.795918367346935,67.74193548387096,0.0,41.17017774851876
253,4,14:30:00,6,5,90,49,33,0,51,54,67,59,0,0,55.10204081632653,68.36734693877551,63.44086021505376,0.0,46.72756199253895
254,4,15:30:00,6,5,90,67,16,0,88,74,23,55,0,0,75.51020408163265,23.46938775510204,59.13978494623656,0.0,39.52984419574281
255,4,16:30:00,6,5,90,79,56,0,64,87,70,67,0,0,88.77551020408163,71.42857142857143,72.04301075268818,0.0,58.06177309633531
256,4,17:30:00,6,5,90,43,0,0,87,47,0,43,0,0,47.95918367346939,0.0,46.236559139784944,0.0,23.54893570331358
257,4,18:30:00,6,5,90,73,40,0,50,81,54,52,0,0,82.65306122448979,55.10204081632653,55.913978494623656,0.0,48.417270133859994
258,4,19:30:00,6,5,90,69,62,0,68,76,89,78,0,0,77.55102040816327,90.81632653061224,83.87096774193549,0.0,63.05957867017774
259,4,20:30:00,6,5,90,82,30,0,80,91,36,58,0,0,92.85714285714286,36.734693877551024,62.365591397849464,0.0,47.98935703313584
260,4,21:30:00,6,5,90,73,21,0,58,81,28,43,0,0,82.65306122448979,28.571428571428573,46.236559139784944,0.0,39.365262233925826
261,4,22:30:00,6,5,90,81,19,0,47,90,23,35,0,0,91.83673469387755,23.46938775510204,37.634408602150536,0.0,38.23513276278253
262,4,23:30:00,6,5,90,79,71,0,57,87,89,73,0,0,88.77551020408163,90.81632653061224,78.49462365591398,0.0,64.52161509765196
263,5,00:30:00,6,5,90,40,12,0,56,44,30,43,0,0,44.89795918367347,30.612244897959183,46.236559139784944,0.0,30.436690805354402
264,5,01:30:00,6,5,90,76,61,0,68,84,80,74,0,0,85.71428571428571,81.63265306122449,79.56989247311827,0.0,61.729207812157114
265,5,02:30:00,6,5,90,44,13,0,59,48,29,44,0,0,48.97959183673469,29.591836734693878,47.31182795698925,0.0,31.470814132104458
266,5,03:30:00,6,5,90,65,40,0,58,72,61,59,0,0,73.46938775510205,62.244897959183675,63.44086021505376,0.0,49.78878648233487
267,5,04:30:00,6,5,90,66,5,0,67,73,7,37,0,0,74.48979591836735,7.142857142857143,39.784946236559136,0.0,30.354399824445906
268,5,05:30:00,6,5,90,79,67,0,83,87,84,83,0,0,88.77551020408163,85.71428571428571,89.24731182795699,0.0,65.93427693658109
269,5,06:30:00,6,5,90,75,23,0,87,83,30,58,0,0,84.6938775510204,30.612244897959183,62.365591397849464,0.0,44.41792846170726
270,5,07:30:00,6,5,90,57,2,0,62,63,3,32,0,0,64.28571428571429,3.061224489795918,34.40860215053763,0.0,25.43888523151196
271,5,08:30:00,6,5,90,78,39,0,83,86,50,66,0,0,87.75510204081633,51.02040816326531,70.96774193548387,0.0,52.435813034891375
272,5,09:30:00,6,5,90,77,13,0,79,85,16,47,0,0,86.73469387755102,16.3265306122449,50.53763440860215,0.0,38.39971472459952
273,5,10:30:00,6,5,90,68,19,0,49,75,27,38,0,0,76.53061224489795,27.551020408163264,40.86021505376344,0.0,36.235461926706165
274,5,11:30:00,6,5,90,83,10,0,52,92,12,32,0,0,93.87755102040816,12.244897959183673,34.40860215053763,0.0,35.13276278253237
275,5,12:30:00,6,5,90,81,78,0,88,90,96,92,0,0,91.83673469387755,97.95918367346938,98.9247311827957,0.0,72.18016238753566
276,5,13:30:00,6,5,90,66,8,0,63,73,12,37,0,0,74.48979591836735,12.244897959183673,39.784946236559136,0.0,31.62991002852754
277,5,14:30:00,6,5,90,69,63,0,65,76,91,78,0,0,77.55102040816327,92.85714285714286,83.87096774193549,0.0,63.56978275181041
278,5,15:30:00,6,5,90,49,25,0,45,54,51,48,0,0,55.10204081632653,52.04081632653061,51.61290322580645,0.0,39.6889400921659
279,5,16:30:00,6,5,90,45,43,0,49,50,95,72,0,0,51.02040816326531,96.93877551020408,77.41935483870968,0.0,56.344634628044766
280,5,17:30:00,6,5,90,50,26,0,88,55,52,70,0,0,56.12244897959184,53.06122448979592,75.26881720430107,0.0,46.11312266842221
281,5,18:30:00,6,5,90,60,43,0,68,66,71,69,0,0,67.34693877551021,72.44897959183673,74.19354838709677,0.0,53.49736668861093
282,5,19:30:00,6,5,90,63,34,0,51,70,53,52,0,0,71.42857142857143,54.08163265306123,55.913978494623656,0.0,45.35604564406408
283,5,20:30:00,6,5,90,68,52,0,49,75,76,62,0,0,76.53061224489795,77.55102040816327,66.66666666666667,0.0,55.18707482993197
284,5,21:30:00,6,5,90,67,12,0,84,74,17,50,0,0,75.51020408163265,17.346938775510203,53.763440860215056,0.0,36.655145929339476
285,5,22:30:00,6,5,90,54,11,0,62,60,20,41,0,0,61.224489795918366,20.408163265306122,44.086021505376344,0.0,31.42966864165021
286,5,23:30:00,6,5,90,88,54,0,51,97,61,56,0,0,98.9795918367347,62.244897959183675,60.215053763440864,0.0,55.35988588983981
287,6,00:30:00,6,5,90,58,9,0,66,64,15,40,0,0,65.3061224489796,15.306122448979592,43.01075268817204,0.0,30.905749396532805
288,6,01:30:00,6,5,90,87,83,0,64,96,95,79,0,0,97.95918367346938,96.93877551020408,84.94623655913979,0.0,69.96104893570332
289,6,02:30:00,6,5,90,75,66,0,86,83,88,87,0,0,84.6938775510204,89.79591836734694,93.54838709677419,0.0,67.00954575378539
290,6,03:30:00,6,5,90,48,23,0,49,53,47,48,0,0,54.08163265306123,47.95918367346939,51.61290322580645,0.0,38.413429888084266
291,6,04:30:00,6,5,90,60,27,0,72,66,45,58,0,0,67.34693877551021,45.91836734693877,62.365591397849464,0.0,43.90772438007461
292,6,05:30:00,6,5,90,52,47,0,52,57,90,71,0,0,58.16326530612245,91.83673469387755,76.34408602150538,0.0,56.586021505376344
293,6,06:30:00,6,5,90,79,18,0,51,87,22,36,0,0,88.77551020408163,22.448979591836736,38.70967741935484,0.0,37.4835418038183
294,6,07:30:00,6,5,90,79,4,0,71,87,5,38,0,0,88.77551020408163,5.1020408163265305,40.86021505376344,0.0,33.6844415185429
295,6,08:30:00,6,5,90,69,44,0,86,76,63,74,0,0,77.55102040816327,64.28571428571429,79.56989247311827,0.0,55.35165679174895
296,6,09:30:00,6,5,90,82,50,0,75,91,60,67,0,0,92.85714285714286,61.224489795918366,72.04301075268818,0.0,56.53116085143735
297,6,10:30:00,6,5,90,43,27,0,65,47,62,63,0,0,47.95918367346939,63.265306122448976,67.74193548387096,0.0,44.74160631994734
298,6,11:30:00,6,5,90,41,40,0,87,45,97,92,0,0,45.91836734693877,98.9795918367347,98.9247311827957,0.0,60.955672591617294
299,6,12:30:00,6,5,90,46,21,0,73,51,45,59,0,0,52.04081632653061,45.91836734693877,63.44086021505376,0.0,40.35001097213078
300,6,13:30:00,6,5,90,84,51,0,74,93,60,67,0,0,94.89795918367346,61.224489795918366,72.04301075268818,0.0,57.04136493307
301,6,14:30:00,6,5,90,42,4,0,58,46,9,33,0,0,46.93877551020408,9.183673469387756,35.483870967741936,0.0,22.901579986833443
302,6,15:30:00,6,5,90,88,26,0,72,97,29,50,0,0,98.9795918367347,29.591836734693878,53.763440860215056,0.0,45.583717357910906
303,6,16:30:00,6,5,90,53,16,0,82,58,30,56,0,0,59.183673469387756,30.612244897959183,60.215053763440864,0.0,37.502743032696955
304,6,17:30:00,6,5,90,46,33,0,67,51,71,69,0,0,52.04081632653061,72.44897959183673,74.19354838709677,0.0,49.67083607636603
305,6,18:30:00,6,5,90,52,19,0,60,57,36,48,0,0,58.16326530612245,36.734693877551024,51.61290322580645,0.0,36.62771560236998
306,6,19:30:00,6,5,90,87,85,0,64,96,97,80,0,0,97.95918367346938,98.9795918367347,86.02150537634408,0.0,70.74007022163704
307,6,20:30:00,6,5,90,80,72,0,86,88,90,88,0,0,89.79591836734694,91.83673469387755,94.6236559139785,0.0,69.06407724380074
308,6,21:30:00,6,5,90,74,33,0,47,82,44,45,0,0,83.6734693877551,44.89795918367347,48.38709677419355,0.0,44.23963133640554
309,6,22:30:00,6,5,90,80,45,0,53,88,56,54,0,0,89.79591836734694,57.142857142857146,58.064516129032256,0.0,51.25082290980909
310,6,23:30:00,6,5,90,73,51,0,81,81,69,75,0,0,82.65306122448979,70.40816326530613,80.64516129032258,0.0,58.426596445029624
311,7,00:30:00,6,5,90,53,40,0,42,58,75,58,0,0,59.183673469387756,76.53061224489795,62.365591397849464,0.0,49.5199692780338
312,7,01:30:00,6,5,90,43,36,0,42,47,83,62,0,0,47.95918367346939,84.6938775510204,66.66666666666667,0.0,49.82993197278912
313,7,02:30:00,6,5,90,52,46,0,70,57,88,79,0,0,58.16326530612245,89.79591836734694,84.94623655913979,0.0,58.22635505815229
314,7,03:30:00,6,5,90,56,28,0,86,62,50,68,0,0,63.265306122448976,51.02040816326531,73.11827956989248,0.0,46.85099846390169
315,7,04:30:00,6,5,90,84,56,0,60,93,66,63,0,0,94.89795918367346,67.34693877551021,67.74193548387096,0.0,57.496708360763655
316,7,05:30:00,6,5,90,71,57,0,80,78,80,80,0,0,79.59183673469387,81.63265306122449,86.02150537634408,0.0,61.81149879306561
317,7,06:30:00,6,5,90,59,45,0,74,65,76,75,0,0,66.3265306122449,77.55102040816327,80.64516129032258,0.0,56.13067807768269
318,7,07:30:00,6,5,90,71,22,0,63,78,30,46,0,0,79.59183673469387,30.612244897959183,49.46236559139785,0.0,39.916611806012725
319,7,08:30:00,6,5,90,79,34,0,53,87,43,48,0,0,88.77551020408163,43.87755102040816,51.61290322580645,0.0,46.066491112574056
320,7,09:30:00,6,5,90,64,48,0,72,71,75,73,0,0,72.44897959183673,76.53061224489795,78.49462365591398,0.0,56.86855387316217
321,7,10:30:00,6,5,90,74,34,0,57,82,45,51,0,0,83.6734693877551,45.91836734693877,54.83870967741935,0.0,46.10763660302831
322,7,11:30:00,6,5,90,83,70,0,63,92,84,73,0,0,93.87755102040816,85.71428571428571,78.49462365591398,0.0,64.52161509765196
323,7,12:30:00,6,5,90,53,10,0,67,58,18,42,0,0,59.183673469387756,18.367346938775512,45.16129032258065,0.0,30.67807768268598
324,7,13:30:00,6,5,90,52,14,0,75,57,26,50,0,0,58.16326530612245,26.53061224489796,53.763440860215056,0.0,34.614329602808866
325,7,14:30:00,6,5,90,62,46,0,54,68,74,64,0,0,69.38775510204081,75.51020408163265,68.81720430107526,0.0,53.42879087118718
326,7,15:30:00,6,5,90,52,16,0,79,57,30,54,0,0,58.16326530612245,30.612244897959183,58.064516129032256,0.0,36.71000658327847
327,7,16:30:00,6,5,90,50,27,0,82,55,54,68,0,0,56.12244897959184,55.10204081632653,73.11827956989248,0.0,46.08569234145271
328,7,17:30:00,6,5,90,68,28,0,69,75,41,55,0,0,76.53061224489795,41.83673469387755,59.13978494623656,0.0,44.376782971253014
329,7,18:30:00,6,5,90,55,25,0,53,61,45,49,0,0,62.244897959183675,45.91836734693877,52.68817204301075,0.0,40.2128593372833
330,7,19:30:00,6,5,90,54,3,0,87,60,5,46,0,0,61.224489795918366,5.1020408163265305,49.46236559139785,0.0,28.947224050910684
331,7,20:30:00,6,5,90,47,3,0,85,52,6,45,0,0,53.06122448979592,6.122448979591836,48.38709677419355,0.0,26.892692560895327
332,7,21:30:00,6,5,90,89,46,0,43,98,51,47,0,0,100.0,52.04081632653061,50.53763440860215,0.0,50.644612683783194
333,7,22:30:00,6,5,90,41,20,0,55,45,48,51,0,0,45.91836734693877,48.97959183673469,54.83870967741935,0.0,37.434167215273206
334,7,23:30:00,6,5,90,85,14,0,71,94,16,43,0,0,95.91836734693878,16.3265306122449,46.236559139784944,0.0,39.62036427474216
335,8,00:30:00,6,5,90,64,60,0,52,71,93,72,0,0,72.44897959183673,94.89795918367346,77.41935483870968,0.0,61.19157340355497
336,8,01:30:00,6,5,90,79,46,0,76,87,58,67,0,0,88.77551020408163,59.183673469387756,72.04301075268818,0.0,55.00054860653939
337,8,02:30:00,6,5,90,68,35,0,88,75,51,69,0,0,76.53061224489795,52.04081632653061,74.19354838709677,0.0,50.69124423963133
338,8,03:30:00,6,5,90,44,39,0,40,48,88,64,0,0,48.97959183673469,89.79591836734694,68.81720430107526,0.0,51.89817862628922
339,8,04:30:00,6,5,90,64,51,0,67,71,79,73,0,0,72.44897959183673,80.61224489795919,78.49462365591398,0.0,57.88896203642747
340,8,05:30:00,6,5,90,57,25,0,60,63,43,51,0,0,64.28571428571429,43.87755102040816,54.83870967741935,0.0,40.75049374588545
341,8,06:30:00,6,5,90,83,42,0,87,92,50,68,0,0,93.87755102040816,51.02040816326531,73.11827956989248,0.0,54.504059688391486
342,8,07:30:00,6,5,90,70,41,0,88,77,58,73,0,0,78.57142857142857,59.183673469387756,78.49462365591398,0.0,54.06243142418258
343,8,08:30:00,6,5,90,43,16,0,87,47,37,62,0,0,47.95918367346939,37.755102040816325,66.66666666666667,0.0,38.095238095238095
344,8,09:30:00,6,5,90,85,8,0,46,94,9,27,0,0,95.91836734693878,9.183673469387756,29.032258064516128,0.0,33.533574720210666
345,8,10:30:00,6,5,90,87,73,0,66,96,83,74,0,0,97.95918367346938,84.6938775510204,79.56989247311827,0.0,65.55573842440202
346,8,11:30:00,6,5,90,78,1,0,73,86,1,37,0,0,87.75510204081633,1.0204081632653061,39.784946236559136,0.0,32.14011411016019
347,8,12:30:00,6,5,90,87,53,0,48,96,60,54,0,0,97.95918367346938,61.224489795918366,58.064516129032256,0.0,54.31204739960501
348,8,13:30:00,6,5,90,82,3,0,78,91,3,40,0,0,92.85714285714286,3.061224489795918,43.01075268817204,0.0,34.73228000877771
349,8,14:30:00,6,5,90,74,18,0,88,82,24,56,0,0,83.6734693877551,24.489795918367346,60.215053763440864,0.0,42.094579767390826
350,8,15:30:00,6,5,90,49,41,0,50,54,83,66,0,0,55.10204081632653,84.6938775510204,70.96774193548387,0.0,52.6909150757077
351,8,16:30:00,6,5,90,54,4,0,78,60,7,42,0,0,61.224489795918366,7.142857142857143,45.16129032258065,0.0,28.382159315339038
352,8,17:30:00,6,5,90,50,25,0,71,55,50,60,0,0,56.12244897959184,51.02040816326531,64.51612903225806,0.0,42.914746543778804
353,8,18:30:00,6,5,90,62,31,0,52,68,50,51,0,0,69.38775510204081,51.02040816326531,54.83870967741935,0.0,43.81171823568137
354,8,19:30:00,6,5,90,72,56,0,63,80,77,70,0,0,81.63265306122449,78.57142857142857,75.26881720430107,0.0,58.86822470923853
355,8,20:30:00,6,5,90,60,34,0,67,66,56,61,0,0,67.34693877551021,57.142857142857146,65.59139784946237,0.0,47.52029844195743
356,8,21:30:00,6,5,90,55,53,0,71,61,96,83,0,0,62.244897959183675,97.95918367346938,89.24731182795699,0.0,62.362848365152516
357,8,22:30:00,6,5,90,63,1,0,85,70,1,43,0,0,71.42857142857143,1.0204081632653061,46.236559139784944,0.0,29.67138468290542
358,8,23:30:00,6,5,90,69,51,0,55,76,73,64,0,0,77.55102040816327,74.48979591836735,68.81720430107526,0.0,55.21450515690147
359,9,00:30:00,6,5,90,75,72,0,51,83,96,73,0,0,84.6938775510204,97.95918367346938,78.49462365591398,0.0,65.28692122010095
360,9,01:30:00,6,5,90,53,4,0,76,58,7,41,0,0,59.183673469387756,7.142857142857143,44.086021505376344,0.0,27.60313802940531
361,9,02:30:00,6,5,90,82,54,0,44,91,65,54,0,0,92.85714285714286,66.3265306122449,58.064516129032256,0.0,54.31204739960501
362,9,03:30:00,6,5,90,80,68,0,44,88,85,64,0,0,89.79591836734694,86.73469387755102,68.81720430107526,0.0,61.336954136493304
363,9,04:30:00,6,5,90,49,15,0,48,54,30,39,0,0,55.10204081632653,30.612244897959183,41.935483870967744,0.0,31.912442396313367
364,9,05:30:00,6,5,90,48,27,0,42,53,56,49,0,0,54.08163265306123,57.142857142857146,52.68817204301075,0.0,40.97816545973228
365,9,06:30:00,6,5,90,88,66,0,59,97,75,67,0,0,98.9795918367347,76.53061224489795,72.04301075268818,0.0,61.88830370858021
366,9,07:30:00,6,5,90,66,46,0,70,73,69,69,0,0,74.48979591836735,70.40816326530613,74.19354838709677,0.0,54.772876892692565
367,9,08:30:00,6,5,90,62,37,0,47,68,59,53,0,0,69.38775510204081,60.204081632653065,56.98924731182796,0.0,46.645271011630456
